38  22  6.1010
38  23  7.4190
38  24  5.5200
38  25  5.3260
38  26  5.1970
38  27  5.5750
38  28  4.5700
38  29  5.6200
38  30  4.5710
38  31  4.4420
38  32  4.2370
38  33  4.6380
38  34  4.3430
38  35  5.6350
38  36  2.7670
38  37  3.1420
38  38  0.0010
38  39  7.7120
38  40  8.4530
39  1  5.0460
39  2  4.9290
39  3  5.9150
39  4  4.4290
39  5  5.2700
39  6  5.3700
39  7  5.7170
39  8  4.8120
39  9  4.5620
39  10  4.7400
39  11  4.5290
39  12  3.8850
39  13  3.8950
39  14  3.7970
39  15  3.7970
39  16  3.3440
39  17  1.6230
39  18  1.6230
39  19  2.3760
39  20  2.4580
39  21  2.7580
39  22  1.4420
39  23  1.4420
39  24  2.2580
39  25  3.0540
39  26  3.7040
39  27  3.3030
39  28  4.1240
39  29  2.8900
39  30  4.4630
39  31  5.0520
39  32  4.6640
39  33  5.0740
39  34  5.0830
39  35  4.9770
39  36  7.4360
39  37  6.5340
39  38  7.7120
39  39  0.0010
39  40  1.3050
40  1  4.3390
40  2  4.2220
40  3  5.2080
40  4  3.7220
40  5  4.5630
40  6  4.6630
40  7  5.1690
40  8  4.2640
40  9  4.0140
40  10  4.1920
40  11  3.8220
40  12  3.1780
40  13  3.1880
40  14  3.2490
40  15  3.2490
40  16  2.6370
40  17  1.7300
40  18  1.7300
40  19  2.4830
40  20  2.6830
40  21  3.4990
40  22  4.0930
40  23  4.0930
40  24  2.9990
40  25  4.2040
40  26  4.8540
40  27  4.4530
40  28  4.8650
40  29  3.6310
40  30  5.2040
40  31  5.7930
40  32  5.4050
40  33  5.8150
40  34  5.8240
40  35  5.7180
40  36  8.1770
40  37  7.2750
40  38  8.4530
40  39  1.3050
40  40  0.0010
;
